destination_actual_icao,braking_coefficient
VOMM,0.014452767
VIDP,0.025775285
VOBL,-0.065380004
VOCL,0.028658436
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
VABB,-0.008037419
VOHS,0.051544063
VOCL,0.008620093
VABB,0.007538814
VECC,0.101644353
VOGO,0.073525445
VECC,
VOMM,0.058425821
VOBL,0.068187738
VABB,-0.005515461
VABB,0.033996973
VAUD,0.060844552
VIJP,
VOMM,0.051626306
VEBD,
OEJN,-0.075117062
VISR,0.045287652
VOGO,
VIJP,0.087167508
VIJR,-0.010080079
VOGO,0.017127805
VIDP,0.053311
VIDP,
VABB,0.043080344
VAPO,0.018740653
VECC,0.00642268
VABB,
VIDP,0.067227956
VARK,0.008534556
VIDP,
VECC,-0.020069143
VIDP,0.053612723
VOML,-0.007183972
,
VOPB,-0.034804073
VIJR,0.02916428
VOGO,-0.028521185
VOMM,0.105323782
VOBL,0.062368039
VEBD,
VILH,
VAPO,0.022953629
VIDP,0.071232947
VISR,-0.029628807
VIDP,0.040837907
VISR,-0.017161029
VTBS,0.018916667
VOGO,0.025788629
VABB,-0.006887582
VIDP,-0.010002405
VEBD,-0.003841037
VOGO,0.055728991
VECC,
VIDP,-0.004519133
VISR,0.003064975
VABB,-0.028279063
VIDP,0.022528869
VOHS,
VABB,0.040633768
OMDB,-0.01577128
,
VABB,0.048086676
OMDB,
VECC,0.032380225
OEJN,-0.037415053
VIDP,0.089671464
VECC,0.039724882
VIDP,0.00909904
VEBD,0.022206118
VIJP,-0.108347686
VIJP,0.013077086
VIDP,0.054967123
VOBL,0.02973966
VEPT,0.050009921
,
UDYZ,0.024896433
VEKU,
OEJN,0.015311343
VIDP,0.102593554
VEPT,0.08097262
VEBD,0.042463503
VEPT,-0.003307017
VEGT,0.050657087
VHHH,-0.043360747
VOBL,-0.027123152
VIDP,0.061154426
VIDP,0.013313417
VOMM,
VEPT,-0.011578296
VEPT,-0.011761873
OMDB,0.022619575
VOGO,0.031041592
VEPT,0.02720945
VABB,0.056005909
VIDP,-0.004560349
VIDP,0.04979968
VOPB,0.097656374
VEGK,-0.043625986
VABB,0.044905121
VABB,-0.002626461
VEBD,-0.14224311
VABB,0.078164994
VIDP,-0.034248408
VIDP,-0.032715654
VABB,0.006424331
VABB,0.024147752
VILH,
VAAH,-0.004813088
VIJR,0.07964937
VILH,
VIJP,
VIDP,0.087253795
VOMM,0.031728222
VOBL,0.046413003
VECC,0.02813465
VEGT,0.045102931
OMRK,0.022729179
VIDP,0.041650731
VIDP,-0.008304417
VOMM,0.068402548
VEPT,0.034639687
VAAH,0.056487675
VIDP,0.071810752
VEKU,0.035997382
VIDP,0.033943117
VOBL,0.079379098
VAPO,-0.012995432
VABB,0.049543274
VOBL,0.022125596
VIDP,0.076380614
VEGT,0.080975448
VEBD,0.051289821
VOBM,0.036857794
VECC,0.042040624
OEJN,-0.023580888
VABB,
VOMM,0.05006879
OMDB,0.058823901
VEBD,0.046412198
VECX,0.018178327
VIDP,
VIDP,
VABB,0.103965145
VAAH,0.057364508
VOMD,-0.061217776
VGHS,-0.015246426
VOBL,-0.005868736
VIBN,
VOBL,0.03505885
VECC,0.062525972
VABB,0.059425623
VOBL,0.053933741
VOMM,0.055835031
VIDP,0.039052265
VIDP,0.08984704
VIDP,0.014837736
VHHH,-0.000588601
VECC,-0.033636183
VIDP,0.01610053
VOBL,-0.030230993
VIDP,0.060965968
VEGT,0.035348696
VISR,0.020158637
VECC,-0.005766907
VAAH,-0.020528428
VECC,0.03497859
VOGO,-0.02929426
VABB,-0.018526519
VEPT,
VECC,0.025453006
VABB,0.002913936
VIDP,
VIDP,0.057261515
VILH,0.063660998
VEGK,0.004894238
VAAH,0.053455378
VECC,0.017945602
VAAH,0.08829381
VISR,0.047084722
VOMM,0.075258103
VIDP,0.004748453
VIDP,0.030202998
VIDP,0.055715362
VOGO,0.064311822
LIRF,0.060556021
,
VIDP,-0.041927198
VOHS,
,
VARK,0.084467025
VOBL,0.01362915
VABB,0.081584266
VOBL,0.032923933
VABB,
VAPO,0.025566943
VOGO,0.038067703
VEBD,0.021958935
VOBL,
VIDP,0.102500219
VIJU,-0.138616094
VIDP,-0.004249499
VOBL,0.020497843
VIDP,0.009903642
VIDP,0.081353694
VOHS,0.119056331
VEGK,0.027274738
VABB,0.008880008
VIDP,0.055105407
VOCL,0.032540494
VIDP,0.051994515
VECC,-0.045579341
VOBL,
VIDP,0.013379018
VOMM,-0.018786112
OMDB,0.033945883
VEGT,0.059345504
VISR,-0.038805366
VECC,0.034107653
VIDP,0.069452426
VEDG,-0.020298182
VEPT,0.039265994
VILH,
VIDP,0.0686271
VOCL,0.083888101
VOMM,-0.053631469
VEGT,0.046021359
VIDP,0.08482665
VEGK,-0.010242077
VOBL,0.005785242
VOGO,0.050593028
VIJP,0.002204656
VIDP,0.085822752
VIDP,0.048149205
VEBD,0.04954996
VABB,0.056887179
VABB,-0.011907909
VIDP,0.037155203
VOMM,0.003633119
VIDP,0.030486574
VAAH,0.079619066
VOBL,-0.001557303
VECC,0.041197973
VIDP,0.025087893
VOMM,0.017023824
,
VIDP,0.022776737
VIDP,0.037011689
VEGT,0.037068951
VOBL,0.058145356
VEPT,-0.009116616
VECC,0.007547744
VIDP,0.032579704
VECC,0.015989419
VOGO,
VTBS,0.098138539
VIDP,0.023957429
VABB,0.017168071
OMDB,-0.047038583
VISR,0.019148523
VISR,0.110851181
VIDP,0.02953764
VOHS,0.011210043
VEGK,0.001162514
VISR,0.057690366
,
VOMM,0.000429325
VISR,0.025428957
VISR,0.072391695
VISR,0.065147245
VABB,0.054492814
VEPT,-0.00159262
VIDP,0.033132679
VABB,0.090484197
VABB,-0.033535349
VECC,-0.024591533
VIDP,-0.005447639
VOBL,0.020113238
VOBL,0.019064008
VIDP,0.054307773
VISR,-0.053345513
VOBL,0.054357922
VOCL,0.049750727
VABB,0.048257161
OMRK,-0.010792941
VEBD,0.040015549
VEPT,0.066696531
VISR,-0.010128565
VAAH,-0.022807248
VIDP,
VECC,-0.004124009
VECC,0.133911849
VAPO,0.017226982
VIDP,
VEPT,0.020511069
VIDP,-0.028600811
VIBN,
VOMM,0.082160363
VOMM,0.057863731
VABB,0.036996947
VIDP,-0.03265433
VOBL,
VABB,0.020177324
VIDP,0.047149785
VOMM,0.051376338
VABB,-0.036525667
VIBN,
VEPT,0.026003741
VOCI,0.016079566
VIDP,0.020077985
VEIM,0.059916455
VRMM,0.041594981
VECC,0.000111743
VECC,-0.010093385
VISR,-0.005556058
VIDP,0.044325989
VOBZ,-0.05311544
VOMM,0.007871171
OMDB,0.051830081
VOCL,0.011937315
VOCI,0.003701778
VISR,0.032372093
VIDP,0.027302607
VEPT,0.021236507
VIDP,0.014320461
VISR,0.053201108
VIDP,0.051903964
VABB,0.047572981
VABB,0.020654886
VABB,-0.041783855
VAPO,0.027167118
VIDP,0.004591793
VEPT,0.002799113
VOMM,-0.027080663
VAAH,0.017296457
UDYZ,-0.050769269
VIDP,-0.015224189
VIDP,-0.006769592
VOBL,-0.001901824
VIDP,0.052300786
VECC,0.057003095
VIDP,0.073074891
VOBL,0.032657617
VEBD,0.00512234
RKSI,
VABB,-0.043009455
VILH,
VILH,0.04551586
VOBL,-0.037391178
VABB,-0.051867806
VOBL,0.101475816
VIDP,0.038561576
VECC,-0.009915474
VIDP,-0.003768282
VAOZ,-0.008272907
VECC,
VOMM,0.001008444
VIJP,
VIDP,-0.018537936
VEGT,0.023479786
VISR,0.017416831
VECC,0.070305498
VABB,0.057361582
VECC,0.026495073
VOBL,0.000987893
VOGO,-0.020525603
OMDB,0.043581076
VIDP,0.002432746
VEPT,0.005003921
VOMM,-0.010001189
VAAH,0.069606871
VIDP,-0.046881308
VARK,0.032123917
VOBL,0.013829907
VECC,0.014087356
OMRK,0.028241048
VEGT,-0.011548204
VOMM,0.081488413
VAPO,0.017860548
VTBS,
VAPO,-0.003804352
VOMM,0.074985762
VEPT,0.026917985
VEGT,0.043091423
VABB,-0.018671505
VABB,0.022317947
VEGT,0.001782986
VEPT,0.066105317
VISR,0.047682295
VECC,0.058243318
VABB,0.059047145
VABB,-0.046065798
VEGT,0.022051301
VECC,0.021160715
VIDP,0.061554133
VOGO,-0.029540937
VABB,0.045328317
VOGO,0.002602884
VIDP,0.038709387
VECC,
VVNB,
VECC,-0.001134587
VOBL,0.031672002
VECC,0.003610661
VOML,0.022072342
VOBL,0.037989386
VECC,0.044091478
VEPT,0.026868724
VIDP,0.059930863
VEBD,-0.033565683
VIDP,
VOPB,0.054358967
VOCI,-0.062899486
VEPT,0.027303302
VIAR,-0.009909344
VABB,0.065211082
VIJU,0.041626301
VIJU,0.084180066
VILH,0.051253027
VABB,0.05810054
VABB,0.047410901
VIDP,-0.006286032
VIDP,0.034824242
VIDP,0.124661537
VIJP,0.022676981
VEGT,
VABB,0.067940175
VOHS,0.035409081
VIDP,0.062605394
VOMM,-0.009882912
VOHS,-0.002982483
VIDP,0.002324332
VOBL,0.018241064
VOBL,-0.02582762
OMDB,-0.035278993
VIDP,0.002450198
VAAH,-0.028403066
VOHS,
VIDP,0.092407942
VECC,0.118890319
VIDP,0.02494218
VGHS,0.080435756
OERK,-0.045539624
VISR,-0.074464391
VIDP,-0.00233856
VIDP,-0.000806657
VABB,0.046989929
VOBL,0.01178497
VAAH,0.024330628
VIDP,0.022437449
VOCI,-0.046679284
VERC,-0.031415888
VIDP,0.070558071
VOMM,0.024950245
VHHH,-0.005142334
VECC,0.016001437
VABB,0.024989934
VIDP,-0.027456077
OMDB,-0.008746212
VIDP,0.063214959
VAPO,
VEPT,0.010699488
VIDP,0.032913458
VIDP,0.045733045
VOBL,0.05959439
VOHS,-0.022062551
OMDB,
VOBL,0.017670619
VIDP,0.040945664
VIDP,0.035657127
VIDP,0.100230471
VAPO,0.139348132
VECC,-0.02484321
VIDP,0.026009979
VOBL,-0.000437304
VOBL,0.026922786
VEBD,0.032940634
VOGO,-0.016560071
ZHHH,0.073329382
VECC,0.051619101
VOGO,0.048560512
VIDP,0.089494472
VIDP,-0.020460305
VAAH,-0.021313608
VOCI,0.05799023
OMDB,
VIDP,0.052635198
VEGT,0.052217252
VAPO,0.039338014
OMRK,-0.042746702
VILH,
VABB,0.020985432
VEGK,0.037060407
VECC,0.028263487
VOGO,0.063148236
VAPO,0.014469805
VEBD,0.108504324
VABB,-0.005220335
VIDP,0.013056216
VEGK,0.015739694
VIDP,0.007652193
VOBL,
VILH,0.055444818
VECC,0.015240166
OERK,0.028759327
VISR,-0.026068835
VECC,0.0352228
VOBL,-0.040964743
VIDP,0.017474152
VIDP,0.02304754
VIDP,-0.030477169
VECC,-0.041649672
VIDP,0.05525135
VEGT,-0.013928367
VIDP,0.082382375
VVNB,
VECC,-0.040170033
VABB,-0.016341536
VEGT,0.005136208
VILH,-0.031283844
VEPT,-0.016134336
VOBL,0.118336911
VECC,0.059045272
VOHS,0.018944046
VABB,0.003542491
VIDP,0.037662062
VIJP,
VABB,-0.035486009
VOMM,0.007511154
VILK,0.10506475
VIDP,-0.093610419
VIDP,
VOHS,0.028671555
VIDP,0.113971617
VEGT,-0.005994961
VIJP,0.068756148
VOBL,
VEGT,0.039233078
VOMM,0.073378502
VIBN,
VABB,0.032775865
VIDP,0.064302323
VISR,-0.042441731
VIDP,-0.017195541
VOHS,0.055543702
VAPO,0.07018361
VECC,0.001860817
VEGK,0.033255131
VABB,-0.047653724
OMRK,0.087340843
VOBL,0.015869722
,
VABB,0.046295225
VABB,0.048158036
VIDP,0.0360991
VIDP,0.030450681
VIDP,0.000325168
VEPT,0.003340952
VOMM,-0.035721941
VABB,0.009361345
VABB,-0.00680936
VIJP,0.050166626
VOML,0.031316421
VABB,0.073342766
UGKO,-0.005987009
VOCI,0.072808117
VOPB,0.043330953
VOBL,0.017537274
VEBD,0.029196365
VOBL,0.037025415
VIDP,0.020406236
VAAH,0.026497193
VABB,0.017625274
VAPO,-0.049880548
VABB,0.067591989
VEGT,0.04432925
VOBM,0.065009651
VEGK,0.003272577
VABB,0.030244897
VIJO,0.050045964
VOMM,0.043051636
VIDP,0.023276683
VABB,0.00254293
VABB,0.000209184
VABB,0.082230514
VABB,-0.001578822
VISR,0.024329102
VOBL,0.045398759
VIJP,0.034961068
VEPT,0.039584371
VOBL,0.009338515
VIDP,0.044419557
VOCI,0.061147232
VIDP,0.036369381
VECC,0.075080563
VEBD,0.055836496
VECC,0.072185969
VEPT,0.015911468
VABB,0.105208755
VOCL,0.057945207
VEPT,0.008333603
VAUD,0.075953361
VEGT,-0.027382103
VIDP,0.03384956
VECC,0.102846199
VOMM,
VOBL,0.087071175
VISR,0.002261152
VOBL,0.089081227
VAPO,
VIDP,0.029812432
VABB,-0.004743115
VABB,0.086006638
VABB,0.00335384
VOBL,0.066697889
OMDB,0.105061449
VEGT,0.113937155
VIDP,0.001174199
VEPT,-0.040676039
VABB,0.124249
VABB,0.02011446
VOGO,0.047254536
VIJU,-0.003167972
VIDP,0.08150863
VABB,0.005951847
VECC,0.073375986
VEBD,-0.000386349
VOMM,0.042858759
,
VIDP,0.028904959
VEPT,-0.001248824
ZHHH,0.031459526
VOBL,0.017824742
VASU,0.051278004
VOBL,-0.043037432
VIBN,
VECC,-0.070752442
VEPT,0.006484418
VECC,0.126578286
VILH,0.100950991
VILH,0.031104087
VIDP,0.00173727
VECC,0.041535356
VOGO,0.025863737
VOGO,0.076116418
UTTT,0.027639146
VOTV,0.070432156
VIDP,0.00566266
VEPT,-0.058358538
VEGT,0.036631429
VOGO,0.019385574
VOBL,-0.03694475
VABB,0.078383708
OEJN,0.008786473
VISR,0.054864724
VECC,0.054272878
VECC,0.038769972
VEBD,-0.032538858
VEBD,0.026427084
VEGT,0.084966815
VEGT,-0.029471752
LIRF,0.094787949
VEGT,-0.009996164
VIDP,0.023191771
VABB,0.068660548
VECC,0.065829792
OMDB,0.068101528
VECC,0.020017449
VEGK,0.107432554
VIDP,0.029410422
VOMM,0.077656265
VEGT,0.029019988
VAPO,0.051136887
VOMM,0.050334453
VOBL,0.049334347
OEJN,-0.011883092
VIDP,0.035912169
VEPT,0.027913503
VOBL,0.074686271
VEDG,0.016835588
VOMM,-0.055156385
VASU,-0.019046116
VABB,-0.030078313
VABB,0.051711653
VEPT,-0.002870528
VEKU,-0.037308153
VAPO,-0.035054291
VECC,
VOBL,0.038027792
VEBD,0.055872995
VOBL,0.054020449
VAPO,-0.001317417
VIDP,0.032322506
VIDP,0.028828192
VIDP,0.036157502
VABB,0.016094831
VECC,0.021481039
VISR,-0.03295989
VEPT,
VIAR,-0.006977218
VIDP,-0.052233579
VIDP,-0.020166535
VEPT,0.038719592
VEPT,0.009721089
VISR,0.00787273
VAPO,0.044817038
VIDP,-0.028806973
VIDP,0.050226581
VECC,0.074708313
VEDG,0.050709202
VIDP,0.123327182
VABB,0.010933896
VABB,0.067196452
VOBL,0.053396444
VEPT,0.052447274
VOGO,
OMDB,0.084407858
VILH,
VIDP,0.072976802
VIDP,0.077637044
VAAH,0.046802977
VECC,0.037714523
VABB,0.038493782
VECC,0.011545663
VIDP,0.086099227
,
VEDG,0.002135953
OMDB,0.023455067
VOPB,-0.004061163
VIDP,0.053953562
VIJU,0.009086017
VOBL,0.084204211
VECC,0.082017887
VOGO,-0.001312299
VABB,-0.006590639
VOCL,0.023181246
VABB,0.008779442
VIDP,0.01400235
VOHS,0.046963561
VOGO,
VECC,0.074317993
OMDB,0.097428862
VIDP,0.004506361
,
VABB,0.01443488
VIDP,0.018891366
VEBD,0.017611435
VIJP,
VECC,0.052524141
VVNB,0.01297611
VOMM,0.038432312
VIDP,-0.009501863
VABB,0.061490984
VAPO,0.051057335
VIDP,0.005591511
VOMM,0.081949154
,
VOBL,0.015787919
VILK,0.083990392
VIDP,-0.00118119
VECC,0.005592936
VOBL,0.058010182
VIAR,0.024710569
VABB,0.035464385
VISR,0.028612188
VEGT,0.055994927
VISR,0.006811832
VOMM,0.021698379
VECC,0.055441948
VEPT,0.105711251
VABB,-0.001362462
VEDG,-0.01527164
VOCL,0.115536231
VIDP,
VEKU,0.013265469
VIAR,
VOPB,
VOMM,0.067791724
VIDP,0.011411586
VEPT,0.013774535
VIDP,0.010649116
VABB,0.067806686
VIDP,0.037863619
VOPB,0.114738118
VIDP,0.026816726
VOHS,
VIDP,0.064262857
VOGO,0.027526457
,
VABB,0.086995432
VOML,0.010937758
VIDP,0.061852503
VIBN,
,
VIDP,0.071159334
VABB,0.090979567
VIDP,-0.003720194
VEGT,0.031928831
LATI,0.040630309
VGHS,-0.04610804
VECC,0.1179771
VECC,-0.019650181
VECC,0.116463006
VOCI,-0.024591499
VIDP,0.022571108
OMDB,0.075848983
VABB,0.045245932
VOBL,0.068589747
VOMM,0.000482373
VOMM,-0.008692704
VOPB,0.048806454
VOHS,0.053269753
VOCI,0.076837541
VECC,0.018196926
VECC,-0.063343782
VIDP,0.009438601
VYYY,0.092191333
VAUD,-0.005531043
VIDP,0.002106362
VIDP,0.075572247
VOHS,0.040189063
VIDP,0.072666211
VAPO,-0.056180379
VEGT,-0.002544364
VOBL,0.096214178
VABB,0.032445555
VILH,0.027282021
VABB,0.026909829
VOBL,-0.006664557
,
VOGO,0.042178201
VEPT,0.015567669
VEGT,0.036784978
OMDB,
VECC,
VOGO,0.062586952
VOMM,0.053882893
VIDP,0.065104788
VIDP,0.090906185
VOCB,-0.00439138
VEGK,-0.025805962
VIDP,0.046878095
VIDP,0.029718855
VIDP,-0.005402774
VOMM,0.049861601
VIDP,0.060144369
VOGO,0.095305962
VOMD,0.058936113
VABB,
VERC,0.062880982
VEPT,-0.061705621
VISR,0.045341664
VEGT,0.026305359
VIDP,-0.018173295
VEBD,-0.015643229
VISR,0.043500086
VOMM,0.065879465
VEPT,0.036690928
VEGT,0.102487415
VABB,0.045335943
VEPT,0.058054993
VABB,0.043630774
VIDP,0.033766221
VIDP,0.056396248
VEBD,0.053821984
VIDP,0.044638047
VECC,0.084630771
VOHS,
VIDP,0.026267326
VIDP,0.081988805
VEPT,0.019794086
VOBL,-0.000558191
VVNB,0.036377827
VABB,0.001312213
VIJU,0.0245711
VABB,
VEPT,-0.006410676
VOHS,0.04104696
VAUD,0.066044805
,
VISR,0.078272178
VIDP,
VIDP,0.028197768
VIDP,0.014233596
VEPT,-0.049189763
VABB,0.054375183
VIDP,-0.00472074
,
OMDB,-0.004530362
VILH,0.015228411
VIDP,0.076723074
VIDP,0.100740452
ZHHH,0.047458002
VABB,0.004047016
VEGT,0.035471835
VABB,-0.016546968
VABB,0.080993663
VEGT,0.025028416
VIDP,0.045636546
VISR,0.037730083
VIDP,0.06351496
VIJU,0.024085233
VECC,0.120420763
VIDP,0.057866518
VOBL,0.070958858
VAPO,
VISR,
VIDP,0.032550908
VIDP,0.052748872
VIDP,0.056676032
VIDP,0.00281274
VEGT,0.025981964
VECC,0.052403185
VOMM,0.016357204
VISR,0.057883273
VIJP,0.01124242
VOHS,0.039495655
VABB,0.011551928
VABB,0.021062397
VIDP,0.087746187
VOCL,0.066005703
VAOZ,0.105266819
VIDP,0.071964628
VIDP,
VIJR,0.016581328
VECC,
VIDP,0.034067253
VECC,0.013209426
VOGO,
VABB,0.080944779
VOBL,0.011120017
VOPB,-0.062801205
VEBD,-0.006435929
VEGT,-0.024258873
VIDP,0.015346275
VIAR,0.006224083
OEJN,-0.04762749
VIJU,0.031726873
VIDP,-0.022168695
VABB,
VOMM,0.089525969
VEGT,0.041791385
OMDB,0.041690286
VABB,
VOHS,0.054845077
OMDB,0.039877401
VABB,0.092016606
VIDP,0.026104605
VABB,0.065888638
VIJP,0.027069832
OMRK,0.008828825
VOGO,0.008961771
VEPT,-0.024617843
VECC,
VABB,0.039624867
VEPT,0.080789448
VOHS,0.012849066
VABB,0.020071786
VABB,-0.001817011
VOMM,0.059583375
VIDP,0.073886255
,
VECC,-0.017784326
VABB,0.046011747
VIDP,0.015294183
VOGO,-0.066445108
VECX,0.051382302
VIDP,0.09606609
VECC,0.080731241
VOBL,0.003210776
VOBL,0.045427462
VOPB,0.070498934
VOMM,0.048391757
,
VOMM,0.007399082
VIDP,0.020370303
OMDB,0.048355472
VIDP,0.05365919
VOBL,-0.015178616
VOMM,-0.001815092
VABB,0.028104672
VABB,-0.00557921
ZHHH,0.076429273
OMRK,-0.037451857
VOMM,0.021238313
VOGO,0.104278137
VEGK,0.011870274
VOMM,0.00791005
VIDP,0.01547663
VECC,0.065074251
VIDP,0.047754995
VAAH,-0.022768772
VIDP,0.016179873
VABB,0.010306257
VIDP,0.06735925
VECC,0.069721199
OMDB,0.059235682
VOCB,0.079837853
VECC,0.043338595
ZHHH,0.021788907
VEGK,0.047919142
VIDP,0.024712212
VECC,-0.007918268
VABB,0.03886161
VECC,0.007230715
VOGO,0.019911666
VEGT,-0.052236851
VIDP,0.046073555
VISR,
VIDP,0.033050137
VEGK,0.047246335
,
VIDP,0.024919178
VECC,0.017171599
VEPT,-0.019271686
VIDP,0.005661412
VOGO,
VIDP,-0.035377489
VEGT,0.042679871
VGHS,0.092758887
VIDP,-0.000432682
VABB,0.080659072
,
VIBN,
VIDP,0.047812686
VABB,0.100659223
VAPO,0.018288439
VIDP,-0.007395702
VIDP,-0.011994586
VIDP,-0.029528439
VAAH,0.047730614
VECC,0.048352258
VOBL,0.060201388
VAAH,0.01604181
VOMM,0.043198392
VEBD,0.107788137
VASU,-0.019842349
VASU,-0.014899637
VIDP,0.017029043
VIDP,0.032127816
VIJP,-0.003766086
VEBD,-0.001757022
VECC,0.037618792
,
VOML,0.078286753
VIDP,-0.006375084
VOGO,0.019690447
VEPT,0.061339334
VOGO,0.037852432
VIDP,0.04045314
VABB,0.04462932
VEGT,0.080848516
VIJR,-0.005376455
OMDB,
VIDP,0.095397059
VISR,0.081907893
,
OEJN,-0.024366502
VOBZ,
VIAR,0.072940901
VVNB,-0.001077119
VECC,0.083032471
VOPB,-0.036880265
VOGO,0.06531842
VEPT,0.007043081
VIDP,0.062838892
VABB,-0.059067598
VIDP,0.038109473
VIDP,0.049453971
VABB,0.062395176
VIBN,
VOGO,
VOMM,-0.043481665
VABB,0.057866818
VABB,-0.011143633
VOGO,0.030968529
VILH,-0.019775534
VIDP,0.03551876
VIDP,0.018217054
VABB,0.029880736
VIDP,-0.002480582
VECC,0.019917583
VABB,0.010399352
VASU,0.062002819
VOHS,-0.020589941
VECC,0.046092716
VIDP,-0.048875192
RKSI,
VABB,0.014714813
VIJP,-0.003618836
,
VEGT,0.016880749
VECC,0.030076263
VASU,0.061188014
VOBL,0.003231293
VIDN,0.102639183
OMDB,0.027116133
VOHS,
VABB,-0.01892642
VIDP,0.067266151
VECC,-0.057443775
VOMM,-0.042594084
VABB,0.024171079
VABB,0.086429265
VIDP,0.097541376
VIJU,-0.040891983
VOBL,0.093486865
VEBD,
OMDB,
VVNB,0.003933547
VECC,0.012473404
VEPT,0.052965445
VABB,0.079818597
VIDP,
VEBD,-0.002717803
VOHS,
VOCI,0.106200029
VECC,0.083956864
VIDP,0.024742834
VEPT,0.039105197
VOMM,0.038423607
VECC,-0.023169397
VOPB,-0.038935724
VECC,0.016114925
,
VAAH,0.024545625
VABB,0.096689685
VEBD,0.018107625
VIDP,0.072883529
VABB,0.053445445
VECC,-0.020978388
VEBD,-0.013567809
VABB,0.026048786
VECX,0.115169979
VIDP,
OEDF,
VOML,0.036267926
VEBD,0.006619925
VIJP,0.050944829
VEGT,-0.012059667
VILH,0.049559715
VILH,0.047475471
VIDP,
VIDP,0.055525169
VOGO,0.0368348
VOMM,0.023394185
VAUD,0.029397797
VEDG,0.08941072
VECC,0.012160463
VHHH,0.017379892
VABB,-0.002396423
VOBL,0.048520483
VIDP,0.015091885
VIDP,0.051875444
VISR,-0.031709419
VOMM,-0.011199033
VIDP,0.01185051
VOGO,
VIJU,-0.010401615
VIDP,0.067396735
VOBL,0.056205969
VIAR,0.008920317
VOPB,-0.033852861
VABB,-0.015668898
VEGT,0.041335317
VOBM,0.000867931
VAUD,-0.003572124
VIDP,0.055816719
VIDP,0.058917523
VABB,0.054389234
VARK,0.019647696
VOML,0.025415309
,
VAPO,0.061587149
VIJU,0.002865993
VEBD,-0.004134647
VIDP,-0.023421567
VIDP,0.063931573
VOGO,0.028610151
VIDP,0.085610646
VISR,0.09568264
VIDP,0.039168552
VOBL,
VOBL,-0.050958807
VABB,-0.01348641
VABB,0.011380476
VEGT,0.108431668
VOCL,0.007765646
VABB,-0.021735613
VECC,0.024206136
VEGT,0.012917286
VOBL,-0.014434082
OMRK,0.104025348
VIAR,0.094700065
VIJP,0.049811856
VABB,0.021391564
VIDP,0.051387555
VIDP,0.056517717
VABB,-0.007220967
VOCL,0.043861615
VIJU,0.027044407
VIDP,0.046264768
VOMM,0.007894862
VIBN,
VOBL,0.072300627
VEBD,0.036125046
VIDP,0.014282286
VOBL,0.07133534
VAPO,0.008895531
VIDP,0.073783671
VAAH,-0.017694383
VECC,0.04162397
VOMM,0.027637027
VEGT,0.022193135
VABB,0.060652032
VAAH,0.062200517
VABB,0.001148385
VIDP,0.044532221
VOBL,0.007922826
VECC,0.042756515
VIDP,0.057796926
VVNB,0.031337009
,
VOBL,0.076243007
VOGO,-0.012564086
VAPO,0.002518449
VEGT,0.084683867
,
VABB,0.005781971
VOMM,0.013446044
VOCL,0.031016638
,
OEJN,0.081023401
VOHS,0.082270918
VAPO,-0.009576084
VASU,0.023557756
VIDP,0.003297336
VABB,0.041305979
VIDP,-0.010708636
VABB,-0.045534069
VIDP,0.022434976
LIRF,0.003852416
VOMM,0.06741943
OMDB,0.087848469
VABB,0.005756474
VOMM,0.100416161
VIDP,0.026098512
VIJU,-0.043503255
VABB,0.058209109
VARK,-0.014429207
VIDP,-0.012503842
VOMM,0.049605518
VIDP,0.085444896
VIDP,-0.017072017
VAAH,0.003439284
VIDP,0.008789313
VOMM,0.0082698
VOCI,0.056059057
VISR,
VIAR,-0.000672247
VOPB,-0.032527757
VIBN,
VABB,-0.027757375
VEKU,-0.021101104
VAPO,0.03247437
VIDP,0.005787733
VAAH,0.047586026
VIDP,0.050009318
VAAH,0.06242295
VOBL,
VIDP,0.059655489
VIDP,0.03488386
VABB,
VOBL,0.023260506
VAAH,-0.013313973
VOGO,0.022750496
VIDP,0.038370568
VABB,0.064200182
VEGT,0.085016835
VECC,0.056166608
VABB,-0.028147382
VABB,0.03861634
VABB,0.059606486
VEDG,0.031448482
VOMM,0.053744533
VAAH,
VOBL,
VEPT,0.078152161
VABB,0.021309997
,
VIDP,0.025522573
VEPT,-0.013647227
,
VABB,0.030375765
VOMM,0.023637932
VECC,
OMDB,0.038410073
VIJP,0.035559535
VOBL,0.02938855
VOCI,-0.01942807
VEDG,0.016079847
VECC,0.020027974
VEBD,0.037888554
VECC,0.06260193
VOGO,0.101900402
VIDP,0.061841516
VOPB,0.040311803
VOGO,0.089205036
VOGO,-0.046858913
VEBD,0.036775479
VECC,0.022635385
VOMM,0.042678788
VIDP,0.020127262
VABB,0.05946743
VOMM,-0.011628069
VIJU,0.049303901
VIDP,-0.067350551
VAOZ,0.031652183
VIDP,0.092073396
VABB,-0.016354182
VAPO,0.010152662
VIDP,0.028057723
VOHS,-0.008809215
VIBN,
OMDB,-0.012543149
VOGO,0.063314633
VECC,0.05222559
VIJP,0.08421871
VAPO,0.025932074
VIJP,0.051577075
VECC,0.057816407
VOGO,-0.003926449
VEPT,-0.022298325
VIJP,-0.004527009
VECC,0.037875633
VOPB,0.002284746
VOHS,
VOMM,-0.059620988
VOBL,0.077299841
VAPO,0.041593364
VIDP,0.027360221
VIDP,-0.008142794
VOBL,0.001286986
VEBD,0.089572474
VIDP,0.022125566
VIDP,
